Label,Start,Stop
Control,0,900
60_uM_Acetylcholine,1000,1900
60_uM_Acetylcholine_and_10_uM_Curare,2000,2900
Washout,3000,3900
Time,Area,Amplitude,Duration,Fractional_Peak,Frequency
3505.47166,0.035921,0.151468,0.51934,0.02559,0.050297
3521.5763,0.026968,0.096766,0.48233,0.138951,0.062094
3537.75928,0.024607,0.09567,0.49919,0.109197,0.061793
3556.360599,0.007488,0.107287,0.486878,0.193459,0.05376
3564.022226,0.020949,0.114644,0.274364,0.107754,0.130521
3619.63175,0.026085,0.097768,0.56707,0.083305,0.017983
3637.78644,0.024751,0.09613,0.53508,0.093351,0.055082
3674.32702,0.023397,0.101532,0.50488,0.112443,0.027367
3691.19827,0.024932,0.101768,0.57165,0.221674,0.059272
3702.8223,0.025064,0.109757,0.51841,0.166837,0.086029
3719.62274,0.026943,0.096205,0.60587,0.109677,0.059522
3732.98298,0.028715,0.109932,0.59571,0.102667,0.074849
3749.04822,0.026125,0.110574,0.4884,0.084521,0.062246
3766.11554,0.041762,0.107645,1.247393,0.04782,0.058592
3793.79227,0.027659,0.108904,0.52597,0.09069,0.036131
3810.06291,0.027433,0.098252,0.54076,0.105426,0.06146
3826.90818,0.026547,0.118545,0.55187,0.100766,0.059364
3844.69643,0.025261,0.1056,0.50501,0.11473,0.056217
3858.00711,0.025623,0.103935,0.55978,0.108042,0.075128
3875.3085,0.027263,0.105319,0.5148,0.159052,0.057799
3892.45328,0.026043,0.101869,0.42594,0.122271,0.058327
3909.266,0.027099,0.111516,0.61498,0.079011,0.059479
3921.25982,0.027248,0.112289,0.49275,0.088402,0.083376
3937.45749,0.028903,0.11721,0.51572,0.047506,0.061737
3954.74474,0.026592,0.096238,0.51859,0.119266,0.057846
3972.18318,0.024355,0.101436,0.53609,0.068291,0.057345
3988.65725,0.021321,0.122481,0.542471,0.075838,0.060701
4008.523479,0.023057,0.094411,0.571591,-0.220943,0.050337
4026.45636,0.03359,0.144171,0.5097,0.005886,0.055763
4036.11501,0.024389,0.098411,0.61065,0.091345,0.103534
4047.78798,0.022193,0.089588,0.53086,0.088479,0.085668
4062.36232,0.012465,0.072911,0.33703,0.128238,0.068614
4075.26184,0.018955,0.096087,0.4312,0.077783,0.077522
4086.44342,0.006871,0.056014,0.23587,0.287913,0.089433
4099.170717,-0.058135,0.147507,11.806031,-0.763214,0.078571
4116.00688,0.023854,0.099758,0.5374,0.105527,0.059396
4142.22123,0.022457,0.092206,0.55006,0.080264,0.038147
4149.73274,0.022172,0.085744,0.54987,0.080837,0.133129
4162.99202,0.020927,0.083738,0.58732,0.110281,0.075419
4175.75434,0.021102,0.089919,0.73592,0.219317,0.078356
4189.50161,0.019463,0.071581,0.6326,0.151676,0.072742
4203.5743,0.022402,0.092235,0.61989,0.056139,0.07106
4216.51279,0.006354,0.073163,0.549016,0.066282,0.077289
4233.74403,0.032783,0.092553,1.196049,0.022273,0.058034
4294.90756,0.019502,0.077521,0.43967,0.081834,-1
4311.79416,0.017158,0.068248,0.51879,0.115712,0.059219
4325.9907,0.019898,0.081684,0.54876,0.156863,0.07044
4342.83357,0.021225,0.085222,0.56872,0.085842,0.059372
4492.01094,0.014014,0.074591,0.39531,0.118439,-1
4510.23232,0.008668,0.051457,0.31105,0.166693,0.054881
4528.02582,0.015202,0.077732,0.52195,0.082709,0.0562
4543.23219,0.015533,0.069882,0.47042,0.126228,0.065762
4565.12621,0.01476,0.076924,0.39658,0.102426,0.045675
4579.81108,0.014933,0.06937,0.51516,0.090263,0.068097
4652.81529,0.00167,0.077158,0.874521,0.188686,-1
